energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,acousticness,duration_ms,time_signature,playlist_genre,playlist_subgenre,track_popularity
0.64,130.051,0.537,-10.441,0.157,0.222,0.104,0.878,0.146,103495,4,gaming,modern,77
0.963,130.028,0.817,-3.318,0.312,0.502,0.0353,0.767,0.0683,75692,4,gaming,modern,77
0.556,99.974,0.864,-7.683,0.112,0.726,0.194,3.85E-6,0.255,230480,4,gaming,modern,77
0.803,130.028,0.877,-3.195,0.087,0.795,0.0507,0.056,0.734,61673,4,gaming,modern,77
0.573,140.04,0.911,-7.43,0.403,0.972,0.288,0,0.38,97393,4,gaming,modern,77
0.629,130.017,0.848,-6.198,0.049,0.586,0.0424,0.18,0.016,153519,4,gaming,modern,77
0.777,108.005,0.58,-5.69,0.342,0.589,0.0655,0,0.104,178273,4,gaming,modern,76
0.539,158.105,0.65,-7.281,0.114,0.253,0.0561,2.67E-5,0.00617,121399,4,gaming,modern,76
0.672,136.902,0.673,-8.577,0.193,0.14,0.224,2.84E-4,0.0466,260111,4,gaming,modern,76
0.818,125.952,0.687,-4.221,0.248,0.886,0.0778,0,0.0112,165753,4,gaming,modern,76
0.687,123.01,0.755,-6.247,0.125,0.381,0.101,1.77E-4,0.183,265360,4,gaming,modern,76
0.919,151.221,0.83,-2.12,0.0757,0.848,0.145,0.748,0.503,96947,4,gaming,modern,76
0.738,130,0.593,-2.956,0.292,0.591,0.0351,0.968,0.269,134785,4,gaming,modern,75
0.81,150.251,0.613,-6.16,0.137,0.686,0.488,0.899,0.832,116104,4,gaming,modern,75
0.967,149.036,0.628,-4.068,0.274,0.399,0.0485,4.67E-5,0.0398,151589,4,gaming,modern,75
0.897,129.975,0.686,-7.18,0.153,0.355,0.0386,0.103,0.0103,163139,4,gaming,modern,75
0.793,120.003,0.696,-5.733,0.18,0.698,0.097,3.78E-6,0.0683,172253,4,gaming,modern,75
0.781,128.001,0.805,-7.225,0.0598,0.818,0.0434,0.302,0.002,220000,4,gaming,modern,74
0.848,135.048,0.721,-3.371,0.097,0.774,0.0266,2.11E-6,0.26,129800,4,gaming,modern,74
0.742,114.071,0.773,-3.678,0.0754,0.571,0.046,0,0.0206,165265,4,gaming,modern,74
0.527,77.499,0.824,-5.506,0.368,0.212,0.118,0,0.149,155391,4,gaming,modern,74
0.655,163.997,0.475,-7.342,0.375,0.245,0.33,0,0.0306,247444,4,gaming,modern,74
0.895,125.985,0.762,-4.562,0.204,0.757,0.0734,0.142,0.00623,182857,4,gaming,modern,73
0.915,154.964,0.737,-2.749,0.084,0.304,0.0412,2.58E-5,0.00322,86710,4,gaming,modern,73
0.85,106.036,0.815,-4.704,0.0245,0.694,0.113,1.43E-4,0.0232,133707,4,gaming,modern,73
0.546,118.051,0.76,-13.092,0.103,0.113,0.0616,0.924,0.0284,170847,4,gaming,modern,73
0.86,146.441,0.585,-5.274,0.18,0.607,0.116,1.42E-4,0.0566,102557,4,gaming,modern,73
0.636,75.486,0.654,-6.904,0.412,0.267,0.0845,0,0.00258,140107,4,gaming,modern,73
0.765,145.988,0.588,-5.914,0.2,0.492,0.0518,3.23E-5,0.00685,220878,4,gaming,modern,73
0.758,165.409,0.681,-6.524,0.555,0.331,0.188,0,0.00465,220584,4,gaming,modern,73
0.683,145.379,0.501,-7.881,0.0685,0.623,0.211,9.25E-5,0.109,161379,5,afrobeats,african,71
0.819,110.14,0.726,-7.094,0.27,0.636,0.106,9.65E-5,0.477,141818,4,afrobeats,african,70
0.529,112.014,0.782,-8.626,0.413,0.44,0.0592,1.42E-6,0.509,156429,4,afrobeats,african,69
0.634,101.837,0.502,-3.367,0.188,0.645,0.144,0.0341,0.677,219628,3,afrobeats,african,72
0.841,147.989,0.754,-4.563,0.0903,0.838,0.0921,0,0.136,137684,4,afrobeats,african,68
0.814,93.482,0.683,-3.505,0.0858,0.758,0.0466,0.00826,0.277,156826,4,afrobeats,african,78
0.792,113.981,0.749,-4.621,0.0712,0.903,0.0402,1.63E-5,0.308,172632,4,afrobeats,african,76
0.705,197.98,0.374,-8.37,0.14,0.718,0.145,0,0.172,193567,5,afrobeats,african,68
0.648,93.2,0.737,-5.493,0.105,0.746,0.138,6.92E-6,0.252,259354,4,afrobeats,african,77
0.719,113.012,0.897,-7.164,0.0677,0.546,0.157,5.31E-4,0.116,157756,4,afrobeats,african,71
0.52,95.865,0.578,-8.399,0.124,0.425,0.151,3.38E-6,0.554,154579,4,afrobeats,african,68
0.651,67.813,0.49,-6.259,0.108,0.567,0.138,7.59E-6,0.714,180594,5,afrobeats,african,68
0.935,166.008,0.574,-2.783,0.367,0.836,0.0926,1.07E-6,0.112,213234,4,j-pop,anime,72
0.941,101.921,0.577,-5.17,0.0891,0.292,0.105,3.36E-6,0.00207,193495,4,j-pop,anime,72
0.794,149.923,0.531,-4.363,0.082,0.775,0.0964,0,0.0176,288200,4,j-pop,anime,77
0.898,151.99,0.479,-4.809,0.297,0.639,0.169,0,0.0134,196467,4,j-pop,anime,71
0.822,157.013,0.853,-6.836,0.166,0.746,0.246,0.00985,0.0841,168136,4,j-pop,anime,80
0.905,141.131,0.545,-3.823,0.182,0.735,0.0684,0,0.103,243027,4,j-pop,anime,73
0.571,101.955,0.695,-6.249,0.118,0.726,0.111,3.58E-6,0.032,270705,4,j-pop,anime,70
0.811,139.959,0.693,-5.765,0.106,0.944,0.0313,0,0.395,153626,4,j-pop,anime,69
0.808,115.063,0.576,-4.241,0.127,0.172,0.0407,0,0.00615,123293,4,j-pop,anime,68
0.951,169.955,0.436,-4.748,0.149,0.428,0.202,0,0.0046,223320,4,j-pop,anime,68
0.514,82.05,0.829,-5.333,0.231,0.757,0.0531,1.45E-6,0.439,226558,4,j-pop,anime,68
0.836,105.173,0.543,-9.11,0.153,0.56,0.0353,0.431,6.47E-4,515387,4,metal,classic,75
0.908,159.756,0.285,-4.601,0.311,0.669,0.0705,0.00909,0.0318,252733,4,metal,classic,71
0.704,118.242,0.43,-8.008,0.0933,0.703,0.0804,0.00221,1.55E-4,315120,4,metal,classic,73
0.934,127.066,0.417,-3.908,0.132,0.287,0.119,0.0015,2.78E-4,210240,4,metal,classic,83
0.891,92.049,0.283,-8.165,0.159,0.226,0.178,0.0038,0.00678,258267,4,metal,classic,68
0.695,102.178,0.437,-9.447,0.124,0.413,0.0617,0.0857,0.00111,447440,3,metal,classic,72
0.763,148.366,0.365,-9.45,0.0865,0.342,0.0591,4.57E-4,0.00726,204867,4,metal,classic,69
0.908,114.816,0.415,-9.701,0.082,0.437,0.0765,0.0345,0.00437,243533,4,metal,classic,71
0.982,143.772,0.354,-3.026,0.204,0.194,0.168,2.94E-4,2.37E-4,252613,4,metal,classic,80
0.828,123.257,0.577,-8.691,0.0581,0.604,0.0298,0.0114,0.00213,331267,4,metal,classic,79
0.916,118.004,0.58,-4.358,0.126,0.683,0.0387,0.0259,2.97E-4,305907,4,metal,classic,75
0.898,103.299,0.353,-5.877,0.39,0.525,0.052,0.105,2.23E-5,255733,4,metal,classic,77
0.963,125.033,0.59,-6.489,0.0781,0.586,0.0676,1.05E-4,8.75E-5,222827,4,metal,classic,77
0.949,129.984,0.554,-4.928,0.2,0.233,0.0787,9.98E-5,3.18E-4,374453,4,metal,classic,70
0.781,71.841,0.443,-4.277,0.166,0.372,0.0377,0.205,1.33E-5,214760,4,metal,classic,77
0.714,107.441,0.567,-8.512,0.186,0.191,0.0302,0.417,0.0012,403533,3,metal,classic,68
0.821,94.895,0.669,-4.37,0.147,0.684,0.29,0,0.00182,237573,4,hip-hop,modern,76
0.72,103.314,0.916,-8.548,0.0958,0.761,0.1,1.6E-4,0.36,237000,4,reggae,classic,79
0.661,76.71,0.836,-6.502,0.449,0.753,0.338,0,0.0208,213200,4,reggae,classic,68
0.733,95.107,0.883,-9.153,0.334,0.946,0.128,2.6E-4,0.161,245000,4,reggae,classic,68
0.463,124.084,0.929,-8.651,0.0634,0.755,0.308,5.3E-6,0.143,255840,4,reggae,classic,70
0.775,93.431,0.816,-3.323,0.0543,0.527,0.234,3.1E-4,0.16,270587,4,hip-hop,90s,81
0.697,93.941,0.901,-3.439,0.287,0.67,0.28,0,0.145,229827,4,hip-hop,90s,78
0.505,99.935,0.535,-8.926,0.0923,0.495,0.245,0,0.0393,320267,4,hip-hop,90s,74
0.63,95,0.874,-3.585,0.0582,0.717,0.298,0.00479,0.0578,281600,4,hip-hop,90s,74
0.786,93.857,0.763,-6.472,0.0817,0.504,0.229,0.0114,0.0146,325507,4,hip-hop,90s,74
0.706,174.039,0.584,-7.899,0.125,0.579,0.366,0,0.209,253533,4,hip-hop,90s,73
0.62,94.121,0.9,-6.518,0.0647,0.867,0.312,0.00156,0.2,236800,4,hip-hop,90s,72
0.818,96.063,0.889,-4.639,0.179,0.782,0.253,0,0.47,302760,4,hip-hop,90s,73
0.821,94.895,0.669,-4.37,0.147,0.684,0.29,0,0.00182,237573,4,hip-hop,90s,76
0.514,181.033,0.512,-11.562,0.126,0.565,0.387,0.00958,0.555,252027,4,hip-hop,90s,72
0.611,102.304,0.897,-10.489,0.0894,0.769,0.211,0.186,0.0291,208267,4,hip-hop,90s,70
0.734,97.044,0.918,-2.832,0.191,0.608,0.269,8.01E-6,0.0296,230693,4,hip-hop,90s,70
0.91,84.099,0.665,-4.682,0.227,0.887,0.223,0,0.0394,293973,4,hip-hop,90s,70
0.735,101.368,0.934,-6.668,0.107,0.768,0.251,8.6E-6,0.031,273107,4,hip-hop,90s,69
0.54,84.115,0.773,-7.123,0.131,0.322,0.103,0,0.371,280000,4,hip-hop,90s,68
0.703,94.828,0.813,-5.077,0.237,0.241,0.268,1.26E-6,0.125,224533,4,hip-hop,90s,68
0.884,104.536,0.845,-4.506,0.203,0.904,0.0759,2.1E-6,0.0128,257400,4,hip-hop,90s,72
0.666,96.662,0.848,-6.547,0.129,0.744,0.274,6.99E-4,0.173,251573,4,hip-hop,90s,68
0.732,172.329,0.598,-7.013,0.508,0.595,0.425,0,0.144,262507,4,hip-hop,90s,68
0.767,127.361,0.532,-5.509,0.39,0.755,0.0574,5.13E-4,0.00287,210173,4,rock,80s,81
0.795,112.067,0.645,-12.095,0.104,0.535,0.0527,0.00389,0.347,251489,4,rock,80s,85
0.802,119.25,0.491,-7.106,0.387,0.472,0.0392,0,0.25,248907,4,rock,80s,72
0.373,92.718,0.671,-18.064,0.0481,0.732,0.0323,8.01E-5,0.257,295893,4,rock,80s,83
0.7,188.386,0.31,-5.678,0.0828,0.763,0.047,0.00965,0.011,255493,4,rock,80s,83
0.942,148.723,0.527,-5.64,0.188,0.495,0.0366,0,0.0115,241307,4,rock,80s,82
0.959,122.805,0.541,-2.947,0.344,0.812,0.0505,2.18E-6,0.0663,222707,4,rock,80s,81
0.834,139.13,0.509,-6.205,0.0732,0.774,0.0386,0,0.0183,216053,4,rock,80s,80
0.836,113.375,0.743,-6.465,0.384,0.82,0.116,0,0.0804,188987,4,rock,80s,80
0.712,113.805,0.671,-7.815,0.103,0.462,0.0476,0,0.429,248440,4,rock,80s,79
0.716,94.379,0.535,-5.025,0.659,0.901,0.0431,0,0.326,175173,4,rock,80s,77
0.932,122.431,0.631,-4.142,0.0918,0.971,0.0354,0.137,0.0429,213067,4,rock,80s,76
0.835,129.981,0.572,-6.219,0.0702,0.795,0.0317,3.77E-4,0.171,241600,4,rock,80s,75
0.449,84.383,0.623,-13.333,0.0613,0.573,0.0253,0,0.212,256000,4,rock,80s,75
0.843,117.662,0.529,-6.908,0.0608,0.188,0.0616,8.27E-4,0.0628,310333,4,rock,80s,74
0.873,106.767,0.389,-4.768,0.273,0.303,0.0475,0.0055,0.00532,312293,4,rock,80s,73
0.768,81.909,0.558,-9.997,0.124,0.429,0.0343,0.0626,0.121,260573,4,rock,80s,73
0.549,176.941,0.516,-13.741,0.184,0.907,0.0373,0.00572,0.501,288733,4,rock,80s,73
0.758,112.113,0.489,-6.491,0.092,0.435,0.0297,0.49,6.78E-4,371413,4,rock,80s,72
0.952,122.093,0.398,-6.042,0.1,0.584,0.061,7.75E-5,3.73E-4,278680,4,rock,80s,72
0.478,114.02,0.766,-13.487,0.165,0.965,0.0329,2.49E-6,0.0513,178360,4,rock,80s,73
0.953,84.989,0.267,-4.899,0.283,0.568,0.096,0,0.00211,267307,4,rock,80s,72
0.803,150.036,0.253,-3.977,0.309,0.258,0.0392,0.0146,0.129,308667,4,rock,80s,72
0.978,141.167,0.526,-5.436,0.0744,0.451,0.108,4.75E-5,0.00122,210227,4,rock,80s,72
0.811,126.59,0.561,-6.157,0.287,0.635,0.0265,3.66E-5,0.00515,233270,4,rock,80s,71
0.872,129.885,0.797,-6.727,0.284,0.866,0.0575,0,0.291,222427,4,rock,80s,71
0.908,159.756,0.285,-4.601,0.311,0.669,0.0705,0.00909,0.0318,252733,4,rock,80s,71
0.528,109.975,0.932,-6.472,0.163,0.757,0.161,0.329,0.115,214653,4,rock,80s,71
0.812,127.568,0.691,-7.772,0.299,0.685,0.0558,1.16E-6,0.0433,220627,4,rock,80s,71
0.93,190.818,0.398,-6.76,0.0874,0.725,0.0615,0.121,8.54E-4,408173,4,rock,80s,71
0.942,97.909,0.511,-10.407,0.139,0.498,0.0429,1.87E-5,0.174,393667,4,rock,80s,71
0.899,152.445,0.475,-4.321,0.14,0.603,0.0637,1.91E-5,0.00375,230667,4,rock,80s,72
0.96,131.707,0.469,-4.809,0.334,0.37,0.0629,1.81E-6,0.141,323453,4,rock,80s,70
0.96,117.486,0.574,-4.906,0.121,0.978,0.032,0,0.0457,254733,4,rock,80s,70
0.58,127.402,0.741,-9.05,0.212,0.944,0.0304,3.61E-5,0.117,171267,4,rock,80s,70
0.763,148.366,0.365,-9.45,0.0865,0.342,0.0591,4.57E-4,0.00726,204867,4,rock,80s,69
0.804,111.457,0.591,-7.299,0.0818,0.658,0.0454,5.98E-6,0.327,329413,4,rock,80s,69
0.427,119.18,0.753,-11.112,0.058,0.295,0.0387,6.5E-4,0.00787,255680,4,rock,80s,69
0.506,140.309,0.799,-9.414,0.0365,0.518,0.0606,0.00107,0.0453,242667,4,rock,80s,69
0.737,125.447,0.785,-5.306,0.108,0.971,0.0363,1.07E-4,0.042,218960,4,rock,80s,69
0.846,107.01,0.659,-5.508,0.203,0.659,0.0274,0.0144,0.0318,354636,4,rock,80s,69
0.833,142.663,0.553,-6.667,0.0737,0.773,0.0347,0.00246,6.46E-4,212227,4,rock,80s,69
0.858,133.615,0.503,-6.296,0.0803,0.419,0.0657,0.00234,0.00757,208653,5,rock,80s,68
0.632,140.176,0.531,-5.557,0.364,0.294,0.0312,1.14E-5,0.16,260173,4,rock,80s,68
0.691,119.96,0.823,-7.322,0.1,0.707,0.197,1.73E-6,0.0774,188818,4,hip-hop,french,74
0.78,134.937,0.724,-5.407,0.139,0.72,0.354,0,0.294,170800,5,hip-hop,french,70
0.693,87.973,0.702,-4.941,0.0702,0.572,0.191,0,0.139,233240,4,hip-hop,french,68
0.926,105.969,0.682,-2.515,0.19,0.86,0.0607,0,0.0404,162840,4,k-pop,modern,73
0.628,140.053,0.668,-4.692,0.0293,0.568,0.046,0,0.129,138213,4,k-pop,modern,83
0.747,120.073,0.745,-4.278,0.0738,0.363,0.0815,1.69E-6,0.0073,178880,4,k-pop,modern,72
0.786,91.992,0.695,-2.048,0.109,0.465,0.0666,1.41E-6,0.0668,196467,4,k-pop,modern,74
0.597,170.022,0.77,-4.901,0.239,0.875,0.223,0,0.53,189707,4,k-pop,modern,72
0.782,108.038,0.875,-3.905,0.113,0.906,0.078,0,0.151,167707,4,k-pop,modern,78
0.895,124.994,0.803,-2.888,0.154,0.757,0.0623,5.67E-6,0.0816,219027,4,k-pop,modern,78
0.728,140.041,0.774,-5.079,0.0473,0.461,0.169,0,0.113,170357,4,k-pop,modern,78
0.5,101.959,0.871,-8.675,0.0672,0.76,0.103,3.49E-6,0.32,168359,4,k-pop,modern,75
0.774,109.945,0.801,-3.604,0.0968,0.383,0.157,0,0.00871,188080,4,k-pop,modern,69
0.872,131.016,0.644,-1.54,0.363,0.378,0.0417,0,0.164,214973,4,k-pop,modern,78
0.592,157.969,0.521,-7.777,0.122,0.535,0.0304,0,0.308,251668,3,pop,global,100
0.783,149.027,0.777,-4.477,0.355,0.939,0.26,0,0.0283,169917,4,pop,global,98
0.507,104.978,0.747,-10.171,0.117,0.438,0.0358,0.0608,0.2,210373,4,pop,global,97
0.808,108.548,0.554,-4.169,0.159,0.372,0.0368,0,0.214,166300,4,pop,global,93
0.756,116.034,0.66,-3.743,0.193,0.838,0.032,0,0.00289,170888,4,pop,global,92
0.711,146.921,0.487,-4.22,0.152,0.317,0.0322,0,1.75E-4,151647,4,pop,global,71
0.413,94.938,0.494,-10.432,0.193,0.273,0.0254,6.72E-5,0.682,211979,4,pop,global,93
0.907,112.964,0.674,-4.086,0.297,0.721,0.064,0,0.101,157280,4,pop,global,93
0.651,112.648,0.694,-6.968,0.0787,0.471,0.0784,1.36E-5,0.496,225881,3,pop,global,93
0.247,148.101,0.467,-12.002,0.17,0.126,0.0431,2.71E-4,0.612,261467,4,pop,global,93
0.776,103.963,0.699,-5.282,0.205,0.708,0.0293,5.36E-6,0.131,175459,4,pop,global,88
0.722,119.973,0.769,-5.485,0.111,0.57,0.0507,2.56E-6,0.0584,256000,4,pop,global,92
0.582,116.712,0.7,-5.96,0.0881,0.785,0.0356,0,0.0502,218424,4,pop,global,94
0.563,105.008,0.833,-5.593,0.139,0.343,0.204,1.27E-5,0.528,182857,4,pop,global,82
0.627,150.273,0.336,-7.463,0.0708,0.35,0.0384,0,0.164,241107,4,pop,global,87
0.598,107.732,0.733,-8.228,0.156,0.935,0.0278,3.71E-6,0.212,265960,4,pop,global,72
0.471,105.029,0.472,-5.692,0.14,0.219,0.0603,0,0.151,180304,3,pop,global,89
0.668,128.027,0.924,-6.795,0.0678,0.787,0.0469,5.94E-4,0.446,195824,4,pop,global,93
0.872,184.115,0.466,-3.344,0.121,0.806,0.0336,0,0.0156,190428,4,pop,global,79
0.586,107.015,0.675,-6.086,0.104,0.621,0.0531,0,0.257,186365,4,pop,global,87
0.406,115.94,0.53,-7.507,0.133,0.338,0.033,0,0.656,157147,3,pop,global,90
0.369,174.097,0.448,-9.514,0.638,0.0998,0.0452,0.272,0.968,208212,3,pop,global,88
0.627,155.865,0.687,-4.975,0.0893,0.47,0.181,0,0.326,206066,4,pop,global,78
0.807,124.053,0.612,-2.81,0.101,0.398,0.0336,0.0177,0.0495,240400,4,pop,global,90
0.417,67.528,0.464,-9.345,0.0974,0.479,0.0256,0.022,0.136,183956,4,pop,global,90
0.604,159.92,0.561,-4.409,0.104,0.242,0.0337,1.9E-5,0.199,210689,3,pop,global,89
0.559,78.558,0.558,-9.222,0.109,0.62,0.0959,7.49E-6,0.371,180387,4,pop,global,90
0.661,173.372,0.429,-7.227,0.234,0.285,0.0281,1.21E-4,0.00239,266773,4,pop,global,89
0.812,80.09,0.505,-3.986,0.444,0.664,0.461,0,0.285,255916,4,pop,global,88
0.56,134.066,0.853,-4.961,0.0944,0.86,0.0406,0,0.013,206693,4,pop,global,88
0.698,143.994,0.726,-4.165,0.309,0.867,0.0431,0,0.049,233478,4,pop,global,89
0.727,94.99,0.739,-5.968,0.104,0.676,0.0426,0,0.0678,171870,4,pop,global,90
0.555,96.063,0.392,-6.707,0.13,0.191,0.039,2.53E-4,0.287,278015,3,pop,global,87
0.52,120.001,0.672,-7.747,0.115,0.37,0.0353,0,0.859,226600,4,pop,global,89
0.47,67.086,0.598,-8.744,0.505,0.879,0.0496,0,0.617,126267,4,pop,global,83
0.64,84.828,0.264,-6.221,0.151,0.19,0.0442,2.31E-6,0.0393,244685,4,pop,global,89
0.841,109.021,0.635,-5.379,0.0622,0.424,0.0422,0,0.0134,220734,4,pop,global,85
0.706,80.969,0.722,-4.857,0.067,0.599,0.0292,0,0.072,171292,4,pop,global,84
0.757,142.579,0.482,-4.586,0.143,0.12,0.0355,0.0016,0.0137,86984,4,pop,global,88
0.715,155.925,0.315,-8.072,0.0942,0.497,0.0362,7.97E-6,0.00125,289533,3,pop,global,87
0.864,105.143,0.556,-5.87,0.209,0.4,0.0584,0,0.00958,216880,4,pop,global,88
0.643,117.025,0.74,-5.446,0.0407,0.96,0.0413,0.00229,0.041,251424,4,pop,global,84
0.725,130.504,0.633,-4.257,0.205,0.64,0.0427,0,0.0461,223192,4,pop,global,87
0.731,101.654,0.483,-6.696,0.151,0.484,0.0381,0,0.436,204280,4,pop,global,85
0.928,127.939,0.571,-3.725,0.297,0.488,0.0453,0,0.00932,167012,4,pop,global,78
0.513,109.935,0.745,-9.116,0.216,0.929,0.087,0,0.783,154620,3,pop,global,88
0.689,120.208,0.724,-7.174,0.0922,0.936,0.0524,6.77E-6,0.573,146141,3,pop,global,89
0.621,191.868,0.525,-7.364,0.291,0.592,0.117,0,0.0489,204093,4,pop,global,82
0.424,119.705,0.754,-8.463,0.0652,0.806,0.0363,0,0.643,130973,4,pop,global,80
0.646,115.842,0.645,-8.334,0.074,0.295,0.0427,3.04E-5,0.0615,228639,4,pop,global,86
0.789,91.911,0.757,-3.46,0.0717,0.464,0.0583,0,0.307,202174,4,latin,chill,78
0.778,96.057,0.911,-2.248,0.179,0.345,0.262,2.16E-5,0.0887,162768,4,latin,chill,84
0.786,111.989,0.781,-5.211,0.107,0.759,0.0885,5.88E-6,0.115,228253,4,latin,chill,68
0.411,169.934,0.584,-7.147,0.0955,0.412,0.0838,4.47E-5,0.869,217769,4,latin,chill,71
0.804,110.982,0.82,-7.226,0.064,0.844,0.0528,0.00215,0.175,211998,4,latin,chill,68
0.522,110.427,0.75,-7.018,0.0743,0.601,0.0293,0,0.282,321556,4,latin,chill,78
0.888,130.97,0.617,-4.567,0.162,0.771,0.0402,0,0.0705,240560,4,latin,chill,72
0.856,123.031,0.748,-3.517,0.142,0.927,0.0348,0,0.0824,189320,4,latin,chill,68
0.673,92.06,0.453,-5.649,0.131,0.266,0.144,0,0.32,159849,4,latin,chill,76
0.686,79.928,0.647,-5.745,0.528,0.268,0.0413,1.34E-6,0.08,258299,4,latin,chill,80
0.595,108.02,0.777,-6.79,0.0669,0.546,0.0375,0.00139,0.59,244444,4,latin,chill,75
0.588,142.004,0.872,-6.276,0.17,0.93,0.0492,0,0.275,230704,4,latin,chill,70
0.498,122.016,0.876,-7.511,0.143,0.428,0.0478,0,0.0706,173119,4,latin,chill,75
0.69,151.991,0.839,-4.464,0.176,0.744,0.0615,8.33E-6,0.207,196413,4,latin,chill,76
0.616,103.071,0.797,-10.229,0.0979,0.451,0.375,2.93E-4,0.762,339612,4,latin,chill,74
0.516,111.005,0.87,-8.006,0.11,0.53,0.0541,0.00823,0.656,210200,4,latin,chill,71
0.543,139.929,0.84,-4.941,0.128,0.74,0.0568,0,0.678,225812,4,latin,chill,70
0.623,130.037,0.919,-6.521,0.0609,0.775,0.0992,1.63E-5,0.184,157018,4,latin,chill,71
0.782,128.033,0.621,-5.548,0.23,0.55,0.044,0.033,0.0125,198938,4,latin,chill,80
0.524,83.97,0.653,-9.016,0.203,0.553,0.0502,0,0.112,160191,4,latin,chill,81
0.586,189.978,0.326,-7.966,0.0787,0.295,0.0605,0,0.531,262309,4,latin,chill,71
0.662,93.976,0.892,-3.894,0.363,0.607,0.162,1.24E-6,0.169,227013,4,latin,chill,68
0.724,83.118,0.569,-4.076,0.27,0.562,0.0474,0,0.228,194563,4,latin,chill,75
0.421,98.224,0.537,-8.72,0.138,0.524,0.0285,0,0.827,184061,4,latin,chill,80
0.665,100.09,0.858,-4.772,0.119,0.659,0.152,0,0.126,195587,4,latin,chill,79
0.534,93.924,0.832,-7.813,0.165,0.116,0.253,0,0.345,132833,4,arabic,modern,78
0.542,135.14,0.926,-5.064,0.0877,0.564,0.293,0,0.135,181929,4,arabic,modern,70
0.73,155.008,0.834,-3.714,0.124,0.446,0.222,0,0.00513,312820,4,arabic,modern,81
0.564,77.972,0.856,-6.295,0.134,0.483,0.392,0,0.00327,135960,4,arabic,modern,70
0.576,166.162,0.77,-11.845,0.08,0.364,0.339,0,0.138,127200,4,arabic,modern,68
0.716,91.007,0.701,-3.671,0.324,0.732,0.0361,0,0.174,140533,4,arabic,modern,80
0.658,140.042,0.8,-6.142,0.111,0.462,0.079,0,0.25,195429,4,arabic,modern,77
0.882,148.038,0.569,-2.777,0.142,0.201,0.06,0,0.0316,191701,4,arabic,modern,88
0.662,112.509,0.897,-6.903,0.534,0.39,0.292,0,0.0852,145543,4,arabic,modern,79
0.346,119.957,0.963,-9.309,0.108,0.562,0.53,0,0.0355,142273,4,arabic,modern,75
0.524,140.053,0.747,-6.807,0.2,0.363,0.245,0,0.0306,213132,4,arabic,modern,71
0.444,140.063,0.906,-8.692,0.173,0.678,0.384,6.44E-5,0.136,235040,4,arabic,modern,68
0.639,168.112,0.772,-7.119,0.0698,0.261,0.467,0,0.15,166560,4,arabic,modern,74
0.487,127.05,0.964,-6.071,0.115,0.108,0.421,6.07E-6,0.00127,154024,4,arabic,modern,77
0.347,75.016,0.884,-8.227,0.0871,0.376,0.35,7.0E-6,0.015,220307,4,arabic,modern,72
0.619,127.956,0.962,-5.562,0.083,0.154,0.405,0,0.0354,144652,4,arabic,modern,72
0.395,76.984,0.793,-5.578,0.109,0.128,0.385,1.4E-5,0.277,213287,4,arabic,modern,69
0.353,87.997,0.797,-9.931,0.102,0.0731,0.369,0,0.59,208293,4,arabic,modern,73
0.516,119.996,0.877,-5.426,0.143,0.255,0.0706,0,0.215,162053,4,arabic,modern,77
0.744,84.005,0.867,-5.171,0.0713,0.645,0.227,0,0.268,173288,4,arabic,modern,71
0.515,120.1,0.567,-10.265,0.078,0.321,0.247,0,0.354,224000,1,arabic,modern,73
0.463,108.003,0.97,-7.259,0.151,0.46,0.366,0,0.0957,142417,4,arabic,modern,72
0.662,143.943,0.767,-4.856,0.123,0.259,0.0578,0,0.103,193333,4,arabic,modern,69
0.622,130.001,0.847,-6.747,0.285,0.22,0.0903,0,0.119,125040,4,arabic,modern,82
0.701,134.039,0.71,-5.415,0.178,0.564,0.0317,0,0.0105,219174,4,arabic,modern,68
0.727,150.062,0.477,-4.053,0.108,0.227,0.286,0,8.66E-4,236524,4,arabic,modern,70
0.48,143.029,0.846,-8.618,0.0989,0.419,0.359,0,0.269,169532,4,arabic,modern,68
0.651,163.935,0.665,-5.515,0.0896,0.237,0.156,0,0.0414,175755,4,arabic,modern,77
0.692,79.899,0.623,-5.122,0.153,0.566,0.0504,0,0.328,240051,4,arabic,modern,78
0.572,141.996,0.823,-6.067,0.113,0.568,0.0865,0,0.0079,175954,4,arabic,modern,69
0.613,149.972,0.65,-6.13,0.267,0.0804,0.128,0,0.00336,194621,4,arabic,modern,76
0.529,161.989,0.671,-7.226,0.0856,0.203,0.307,3.35E-4,0.0769,165820,4,arabic,modern,83
0.736,147.946,0.776,-4.612,0.159,0.233,0.247,0,0.0802,186945,4,arabic,modern,71
0.801,104.986,0.778,-7.326,0.0912,0.914,0.106,1.55E-4,0.692,157714,4,arabic,modern,70
0.819,110.14,0.726,-7.094,0.27,0.636,0.106,9.65E-5,0.477,141818,4,arabic,modern,70
0.651,67.813,0.49,-6.259,0.108,0.567,0.138,7.59E-6,0.714,180594,5,arabic,modern,68
0.653,150.097,0.547,-3.875,0.103,0.163,0.081,0,0.456,174853,4,arabic,modern,74
0.552,144.941,0.64,-5.679,0.119,0.112,0.129,0,0.0215,228267,4,arabic,modern,84
0.552,119.476,0.765,-7.524,0.193,0.492,0.309,0,0.175,194787,4,arabic,modern,82
0.764,140.113,0.882,-5.241,0.119,0.886,0.204,0,0.359,140733,4,arabic,modern,81
